Unnamed: 0,order_book_id,date,prev_settlement,total_turnover,low,high,close,settlement,limit_up,contract_multiplier,prev_close,open_interest,day_session_open,limit_down,open,strike_price,volume,maturity_date,underlying_symbol,option_type,exercise_type,time_to_expire,delta,gamma,vega,theta,rho,iv,underlying_close,underlying_open,underlying_high,underlying_low,hv_20d,risk_free_rate,moneyness(S/K),log_moneyness(ln(S/K)),moneyness(K/S),log_moneyness(ln(K/S)),call_put,euro_american,expiry_yymm
2225,IO2410P3650,2024-08-23,355.6,0.0,355.6,355.6,352.2,335.8,686.8,100,352.2,33.0,352.2,24.4,355.6,3650.0,0.0,2024-10-18,IO,Put,E,0.1534246575342465,-0.7965728640008903,0.0008276046606982,368.5892292729309,-273.27723223154794,-460.66570724847946,0.2622220542691394,3327.1905,3305.9307,3336.2414,3305.6403,0.1191560470406557,0.021547,0.9115590410958904,-0.0925989134055781,1.0970216463409594,0.0925989134055782,1,0,2410
960,IO2402C3750,2024-01-18,1.6,79700.0,1.6,2.4,2.0,2.0,324.4,100,1.6,710.0,1.8,0.2,1.8,3750.0,387.0,2024-02-19,IO,Call,E,0.0876712328767123,0.0246731925767241,0.000262936180057,56.04714761131661,-73.65255786693346,6.908271152037174,0.2267229201207031,3274.7286,3214.2844,3279.2538,3171.6329,0.1620951724697603,0.025092,0.87326096,-0.135520844558039,1.1451330653783034,0.1355208445580389,0,0,2402
982,IO2407C3900,2024-06-18,2.0,23640.0,1.8,2.2,1.8,1.6,355.6,100,2.2,1133.0,2.2,0.2,2.2,3900.0,114.0,2024-07-19,IO,Call,E,0.084931506849315,0.0277552162514009,0.0003706608991309,65.90479442652016,-65.93350022328622,8.205079199914834,0.1665307081255473,3545.5902,3533.4875,3551.7085,3532.7845,0.0922834781366987,0.0225369999999999,0.9091256923076924,-0.0952719189978172,1.0999579139179705,0.0952719189978172,0,0,2407
7131,IO2403P4200,2023-10-16,504.4,0.0,504.4,504.4,505.8,540.4,870.6,100,505.8,149.0,505.8,138.2,504.4,4200.0,0.0,2024-03-15,IO,Put,E,0.4136986301369863,-0.999999713348428,0.0,0.0,64.68389293071408,-1726.428251442833,1.766148506745466e-08,3626.5972,3664.039,3664.039,3615.7686,0.1153953426302512,0.026777,0.8634755238095239,-0.1467897271248484,1.1581104182179371,0.1467897271248485,1,0,2403
2453,IO2410P3850,2024-08-19,517.6,438700.0,478.6,496.8,496.8,504.4,852.0,100,514.6,23.0,489.4,183.2,489.4,3850.0,9.0,2024-10-18,IO,Put,E,0.1643835616438356,-0.9133968256922388,0.000491565187206,214.77416152590305,-105.91673203075258,-585.7062929899033,0.2358566918039687,3356.9677,3344.2614,3375.9621,3343.7116,0.1387543184795001,0.021816,0.8719396623376624,-0.1370350520341128,1.1468683478843122,0.1370350520341128,1,0,2410
4811,IO2409P3100,2024-06-18,9.2,42260.0,8.0,8.6,8.2,8.2,362.8,100,9.2,1124.0,8.6,0.2,8.6,3100.0,50.0,2024-09-20,IO,Put,E,0.2575342465753424,-0.0578540784595026,0.0003619721999448,208.3017788888076,-68.96590404786964,-54.9394467845131,0.1777483982049884,3545.5902,3533.4875,3551.7085,3532.7845,0.0922834781366987,0.0225369999999999,1.1437387741935483,0.134302522646683,0.8743255213194124,-0.1343025226466829,1,0,2409
870,IO2401C3700,2023-11-13,61.8,344820.0,53.2,61.2,56.0,58.0,420.4,100,61.8,185.0,61.0,0.2,61.0,3700.0,59.0,2024-01-19,IO,Call,E,0.1835616438356164,0.3449860282034271,0.0014619268964219,565.0168973738604,-269.42170641395745,216.391277036402,0.1643349558273974,3579.4141,3593.9109,3599.3897,3562.7682,0.1318055773013572,0.026454,0.9674092162162162,-0.033133691849078,1.033688725761012,0.033133691849078,0,0,2401
1621,IO2409C3400,2024-02-28,230.0,695360.0,214.0,240.2,214.0,206.8,579.4,100,230.0,1053.0,239.0,0.2,239.0,3400.0,30.0,2024-09-20,IO,Call,E,0.5616438356164384,0.5963850551386183,0.0008864925202261,1001.2999218922486,-177.5193864028409,1035.4934955160531,0.1689368973887971,3450.2598,3499.8257,3521.6574,3450.2598,0.204822276909502,0.023376,1.014782294117647,0.0146741009337486,0.9854330389844846,-0.0146741009337486,0,0,2409
7143,IO2409P3900,2023-12-25,563.6,113820.0,569.0,569.2,569.2,563.4,897.2,100,578.2,95.0,569.0,230.0,569.0,3900.0,2.0,2024-09-20,IO,Put,E,0.7397260273972602,-0.8108433283828028,0.0005353908271359,779.1377136589167,-55.42656358421232,-2428.862327943221,0.1755674476803575,3347.4508,3330.3333,3348.882,3330.3333,0.1163074712314563,0.025678,0.858320717948718,-0.1527774521958942,1.165065667283295,0.1527774521958942,1,0,2409
2746,IO2403C4100,2023-07-25,93.6,1161000.0,118.0,132.8,132.8,133.0,474.0,100,91.2,396.0,118.0,0.2,118.0,4100.0,96.0,2024-03-15,IO,Call,E,0.6410958904109589,0.405491970979536,0.0007909399196428,1215.3353984456185,-167.1878523532643,932.6331777411832,0.1563653589311751,3915.1153,3866.6445,3915.8148,3866.6445,0.1461105924082067,0.02663,0.9549061707317072,-0.0461421938710224,1.047223309106631,0.0461421938710224,0,0,2403
